youtube,live_inoutr/YO_k50_e0,1_inoutr_v1_s113489_ss50.txt,Thu Nov 22 15:54:41 2018,Thu Nov 22 15:54:48 2018,404.983,50,149818
youtube,live_inoutr/YO_k100_e0,1_inoutr_v1_s113489_ss100.txt,Thu Nov 22 15:55:27 2018,Thu Nov 22 15:55:37 2018,534.561,100,196319
youtube,live_inoutr/YO_k150_e0,1_inoutr_v1_s113489_ss150.txt,Thu Nov 22 15:56:08 2018,Thu Nov 22 15:56:20 2018,599.815,150,226382
youtube,live_inoutr/YO_k200_e0,1_inoutr_v1_s113489_ss200.txt,Thu Nov 22 15:56:38 2018,Thu Nov 22 15:56:51 2018,655.364,200,249071
youtube,live_inoutr/YO_k250_e0,1_inoutr_v1_s113489_ss250.txt,Thu Nov 22 15:57:09 2018,Thu Nov 22 15:57:23 2018,700.781,250,267167
youtube,live_inoutr/YO_k300_e0,1_inoutr_v1_s113489_ss300.txt,Thu Nov 22 15:57:37 2018,Thu Nov 22 15:57:52 2018,724.13,300,282217
youtube,inoutr/YO_k50_e0,0005_ap0,8_inoutr_s113489_ss50.txt,Thu Nov 22 16:02:28 2018,Thu Nov 22 16:02:28 2018,3.16886,0,0
youtube,inoutr/YO_k50_r0,0005_ap0,8_inoutr_s113489_ss50.txt,Thu Nov 22 16:04:50 2018,Thu Nov 22 16:04:59 2018,416.411,50,144435
youtube,inoutr/YO_k100_r0,0005_ap0,8_inoutr_s113489_ss100.txt,Thu Nov 22 16:05:14 2018,Thu Nov 22 16:05:24 2018,526.036,100,187584
youtube,inoutr/YO_k150_r0,0005_ap0,8_inoutr_s113489_ss150.txt,Thu Nov 22 16:05:35 2018,Thu Nov 22 16:05:47 2018,594.857,150,217606
youtube,inoutr/YO_k200_r0,0005_ap0,8_inoutr_s113489_ss200.txt,Thu Nov 22 16:06:09 2018,Thu Nov 22 16:06:22 2018,651.708,200,237247
youtube,inoutr/YO_k250_r0,0005_ap0,8_inoutr_s113489_ss250.txt,Thu Nov 22 16:06:55 2018,Thu Nov 22 16:06:55 2018,3.2818,0,0
youtube,inoutr/YO_k250_r0,001_ap0,8_inoutr_s113489_ss250.txt,Thu Nov 22 16:07:31 2018,Thu Nov 22 16:07:45 2018,696.398,250,255016
youtube,inoutr/YO_k300_r0,001_ap0,8_inoutr_s113489_ss300.txt,Thu Nov 22 16:08:03 2018,Thu Nov 22 16:08:17 2018,720.826,300,270106
youtube,YO_k10000_e0,1_ss.txt,Fri Nov 23 17:32:37 2018,Fri Nov 23 17:33:00 2018,1159.5,10000,598711
youtube,YO_k1000_e0,1_ss.txt,Sat Nov 24 17:51:32 2018,Sat Nov 24 17:51:48 2018,815.757,1000,387572
youtube,YO_k2000_e0,1_ss.txt,Sat Nov 24 17:52:51 2018,Sat Nov 24 17:53:08 2018,917.689,2000,448734
youtube,YO_k3000_e0,1_ss.txt,Sat Nov 24 17:53:41 2018,Sat Nov 24 17:54:00 2018,979.342,3000,485264
youtube,YO_k4000_e0,1_ss.txt,Sat Nov 24 17:55:36 2018,Sat Nov 24 17:55:56 2018,1025.48,4000,511380
youtube,YO_k5000_e0,1_ss.txt,Sat Nov 24 17:56:24 2018,Sat Nov 24 17:56:44 2018,1055.53,5000,532139
youtube,YO_k6000_Ee0,1_ss.txt,Sat Nov 24 17:57:20 2018,Sat Nov 24 17:57:20 2018,2.30039,0,0
youtube,YO_k6000_e0,1Ã_ss.txt,Sat Nov 24 17:57:47 2018,Sat Nov 24 17:57:47 2018,2.11661,0,0
youtube,YO_k6000_e0,1_ss.txt,Sat Nov 24 17:58:12 2018,Sat Nov 24 17:58:33 2018,1088.82,6000,549297
youtube,YO_k7000_e0,1_ss.txt,Sat Nov 24 17:59:02 2018,Sat Nov 24 17:59:24 2018,1109.96,7000,563892
youtube,YO_k8000_e0,1_ss.txt,Sat Nov 24 18:00:24 2018,Sat Nov 24 18:00:46 2018,1140.08,8000,576774
youtube,YO_k9000_e0,1_ss.txt,Sat Nov 24 18:01:09 2018,Sat Nov 24 18:01:32 2018,1157.61,9000,588278
youtube,YO_k10000_e0,1_ss.txt,Sat Nov 24 18:02:15 2018,Sat Nov 24 18:02:37 2018,1173.35,10000,598709
youtube,live_inoutr/YO_k1000_e0,1_inoutr_v1_s113489_ss995.txt,Sat Nov 24 18:09:02 2018,Sat Nov 24 18:09:18 2018,834.354,995,386948
youtube,live_inoutr/YO_k2000_e0,1_inoutr_v1_s113489_ss1921.txt,Sat Nov 24 18:10:02 2018,Sat Nov 24 18:10:20 2018,948.075,1921,444134
youtube,live_inoutr/YO_k3000_e0,1_inoutr_v1_s113489_ss2776.txt,Sat Nov 24 18:15:39 2018,Sat Nov 24 18:15:59 2018,1018.47,2776,475665
youtube,live_inoutr/YO_k4000_e0,1_inoutr_v1_s113489_ss3545.txt,Sat Nov 24 18:16:53 2018,Sat Nov 24 18:17:13 2018,1065.86,3545,496197
youtube,live_inoutr/YO_k5000_e0,1_inoutr_v1_s113489_ss4256.txt,Sat Nov 24 18:17:54 2018,Sat Nov 24 18:18:15 2018,1113.31,4256,511299
youtube,live_inoutr/YO_k6000_e0,1_inoutr_v1_s113489_ss4899.txt,Sat Nov 24 18:18:53 2018,Sat Nov 24 18:19:15 2018,1121.23,4899,522673
youtube,live_inoutr/YO_k7000_e0,1_inoutr_v1_s113489_ss5515.txt,Sat Nov 24 18:21:26 2018,Sat Nov 24 18:21:47 2018,1143.57,5515,532049
youtube,live_inoutr/YO_k8000_e0,1_inoutr_v1_s113489_ss6085.txt,Sat Nov 24 18:23:16 2018,Sat Nov 24 18:23:38 2018,1148.72,6085,539699
youtube,live_inoutr/YO_k9000_e0,1_inoutr_v1_s113489_ss6629.txt,Sat Nov 24 18:29:58 2018,Sat Nov 24 18:30:21 2018,1171.58,6629,546258
youtube,live_inoutr/YO_k10000_e0,1_inoutr_v1_s113489_ss7134.txt,Sat Nov 24 18:31:37 2018,Sat Nov 24 18:31:59 2018,1175.94,7134,551889
youtube,inoutr/YO_k1000_r0,01_ap0,8_inoutr_s113489_ss1000.txt,Sat Nov 24 18:44:31 2018,Sat Nov 24 18:44:48 2018,841.828,1000,369649
youtube,inoutr/YO_k2000_r0,025_ap0,8_inoutr_s113489_ss2000.txt,Sat Nov 24 18:46:36 2018,Sat Nov 24 18:46:54 2018,960.684,2000,423651
youtube,inoutr/YO_k3000_r0,06_ap0,8_inoutr_s113489_ss3000.txt,Sat Nov 24 18:47:39 2018,Sat Nov 24 18:47:59 2018,1048.64,3000,454095
youtube,inoutr/YO_k4000_r0,09_ap0,8_inoutr_s113489_ss4000.txt,Sat Nov 24 18:49:06 2018,Sat Nov 24 18:49:27 2018,1079.22,4000,475681
youtube,inoutr/YO_k5000_r0.2_ap0,8_inoutr_s113489_ss5000.txt,Sat Nov 24 18:50:10 2018,Sat Nov 24 18:50:10 2018,2.27959,0,0
youtube,inoutr/YO_k5000_r0.2_ap0,8_inoutr_s113489_ss5000.txt,Sat Nov 24 18:55:05 2018,Sat Nov 24 18:55:05 2018,2.27576,0,0
youtube,inoutr/YO_k5000_r0,2_ap0,8_inoutr_s113489_ss5000.txt,Sat Nov 24 18:58:27 2018,Sat Nov 24 18:58:48 2018,1107.25,5000,490618
youtube,inoutr/YO_k6000_r0,2_ap0,8_inoutr_s113489_ss6000.txt,Sat Nov 24 18:59:39 2018,Sat Nov 24 19:00:01 2018,1135.29,6000,506414
youtube,inoutr/YO_k7000_r0,3_ap0,8_inoutr_s113489_ss7000.txt,Sat Nov 24 19:00:50 2018,Sat Nov 24 19:01:12 2018,1160.96,7000,517933
youtube,inoutr/YO_k8000_r0,3_ap0,8_inoutr_s113489_ss8000.txt,Sat Nov 24 19:01:40 2018,Sat Nov 24 19:02:02 2018,1175.83,8000,529279
youtube,inoutr/YO_k9000_r0,4_ap0,8_inoutr_s113489_ss9000.txt,Sat Nov 24 19:02:40 2018,Sat Nov 24 19:03:03 2018,1195.9,9000,537940
youtube,inoutr/YO_k10000_r0,5_ap0,8_inoutr_s113489_ss10000.txt,Sat Nov 24 19:03:38 2018,Sat Nov 24 19:04:02 2018,1209.62,10000,545503
youtube,inoutr/YO_k1000_r0,01_ap0,5_inoutr_s113489_ss1000.txt,Mon Nov 26 13:26:19 2018,Mon Nov 26 13:26:36 2018,890.847,1000,369637
youtube,inoutr/YO_k1000_r0,02_ap0,1_inoutr_s113489_ss1000.txt,Mon Nov 26 13:27:10 2018,Mon Nov 26 13:27:29 2018,950.274,1000,370986
youtube,inoutr/YO_k1000_r0,01_ap0,2_inoutr_s113489_ss1000.txt,Mon Nov 26 13:38:36 2018,Mon Nov 26 13:38:55 2018,923.143,1000,369323
youtube,inoutr/YO_k1000_r0,01_ap0,15_inoutr_s113489_ss1000.txt,Mon Nov 26 13:39:40 2018,Mon Nov 26 13:40:00 2018,954.572,1000,369888
youtube,inoutr/YO_k1000_r0,01_ap0,12_inoutr_s113489_ss1000.txt,Mon Nov 26 13:40:40 2018,Mon Nov 26 13:41:00 2018,975.457,1000,370048
youtube,inoutr/YO_k1000_r0,01_ap0,8_inoutr_s113489_ss1000.txt,Mon Nov 26 13:42:27 2018,Mon Nov 26 13:42:47 2018,953.999,1000,369671
youtube,inoutr/YO_k1000_r0,01_ap0,8_inoutr_s113489_ss1000.txt,Mon Nov 26 13:43:54 2018,Mon Nov 26 13:44:13 2018,888.831,1000,369649
youtube,inoutr/YO_k1000_r0,5_ap0,01_inoutr_s113489_ss1000.txt,Mon Nov 26 13:56:05 2018,Mon Nov 26 13:56:22 2018,853.56,1000,322995
youtube,inoutr/YO_k1000_r0,01_ap0,8_inoutr_ss113489_ss1000.txt,Mon Nov 26 14:14:48 2018,Mon Nov 26 14:14:48 2018,3.60792,0,0
youtube,inoutr/YO_k1000_r0,01_ap0,8_inoutr_s113489_ss1000.txt,Mon Nov 26 14:16:01 2018,Mon Nov 26 14:16:21 2018,952.254,1000,369686
youtube,live_inoutr/YO_k1000_e0,1_inoutr_s113489_ss995.txt,Mon Nov 26 14:21:38 2018,Mon Nov 26 14:21:38 2018,3.37365,0,0
youtube,live_inoutr/YO_k1000_e0,1_inoutr_v1_s113489_ss995.txt,Mon Nov 26 14:22:41 2018,Mon Nov 26 14:23:01 2018,987.092,995,386960
youtube,inoutr/YO_k1000_r0,01_ap0,8_inoutr_s113489_ss1000.txt,Mon Nov 26 19:17:59 2018,Mon Nov 26 19:18:17 2018,878.712,1000,369634
youtube,inoutr/YO_k1000_r5_ap0,8_inoutr_s113489_ss1000.txt,Mon Nov 26 23:21:17 2018,Mon Nov 26 23:21:20 2018,141.855,1000,78079.7
youtube,inoutr/YO_k1000_r0,01_ap0,8_inoutr_s113489_ss1000.txt,Tue Nov 27 00:01:43 2018,Tue Nov 27 00:02:01 2018,881.173,1000,369675
youtube,inoutr/YO_k1000_r0,01_ap1_inoutr_s113489_ss1000.txt,Tue Nov 27 00:54:37 2018,Tue Nov 27 00:54:56 2018,882.749,1000,369619
youtube,inoutr/YO_k1000_r0,01_ap0,98_inoutr_s113489_ss408.txt,Tue Nov 27 01:02:01 2018,Tue Nov 27 01:02:15 2018,776.253,408,301645
youtube,inoutr/YO_k1000_r0,04_ap0,98_inoutr_s113489_ss776.txt,Tue Nov 27 01:04:24 2018,Tue Nov 27 01:04:42 2018,893.049,776,351608
youtube,inoutr/YO_k1000_r0,07_ap0,98_inoutr_s113489_ss956.txt,Tue Nov 27 01:05:07 2018,Tue Nov 27 01:05:27 2018,967.281,956,367473
youtube,inoutr/YO_k1000_r0,07_ap0,98_inoutr_s113489_ss956.txt,Tue Nov 27 01:05:57 2018,Tue Nov 27 01:06:17 2018,976.609,956,367486
youtube,inoutr/YO_k1000_r0,07_ap0,99_inoutr_s113489_ss1000.txt,Tue Nov 27 01:07:40 2018,Tue Nov 27 01:07:59 2018,976.092,1000,371776
youtube,inoutr/YO_k1000_r0,07_ap1_inoutr_s113489_ss1000.txt,Tue Nov 27 01:08:31 2018,Tue Nov 27 01:08:50 2018,946.815,1000,356268
youtube,inoutr/YO_k1000_r0,08_ap0,98_inoutr_s113489_ss1000.txt,Tue Nov 27 01:09:57 2018,Tue Nov 27 01:10:17 2018,977.053,1000,370569
youtube,inoutr/YO_k1000_r0,17_ap0,98_inoutr_s113489_ss1000.txt,Tue Nov 27 10:22:12 2018,Tue Nov 27 10:22:27 2018,802.219,1000,364443
youtube,inoutr/YO_k1000_r0,16_ap0,98_inoutr_s113489_ss1000.txt,Tue Nov 27 10:23:03 2018,Tue Nov 27 10:23:22 2018,902.672,1000,366520
youtube,inoutr/YO_k1000_r0,155_ap0,98_inoutr_s113489_ss1000.txt,Tue Nov 27 10:24:33 2018,Tue Nov 27 10:24:51 2018,903.411,1000,367249
youtube,inoutr/YO_k1000_r0,1_ap0,98_inoutr_s113489_ss1000.txt,Tue Nov 27 14:30:54 2018,Tue Nov 27 14:31:09 2018,794.856,1000,369054
youtube,inoutr/YO_k1000_r0,01_ap0,98_inoutr_s113489_ss1000.txt,Tue Nov 27 14:58:27 2018,Tue Nov 27 14:58:41 2018,760.555,1000,340701
youtube,inoutr/YO_k1000_r0,01_ap0,8_inoutr_s113489_ss1000.txt,Wed Nov 28 15:07:30 2018,Wed Nov 28 15:07:47 2018,789.854,1000,346812
youtube,inoutr/YO_k1000_r0,01_ap0,98_inoutr_s113489_ss1000.txt,Wed Nov 28 15:09:08 2018,Wed Nov 28 15:09:26 2018,869.922,1000,354987
youtube,inoutr/YO_k1000_r0,0005_ap0,8_inoutr_s113489_ss1000.txt,Wed Nov 28 15:12:46 2018,Wed Nov 28 15:13:00 2018,749.69,1000,347486
youtube,inoutr/YO_k1000_r0,09_ap0,98_inoutr_s113489_ss1000.txt,Wed Nov 28 15:32:58 2018,Wed Nov 28 15:33:16 2018,837.26,1000,370471
youtube,inoutr/YO_k1000_r0,085_ap0,98_inoutr_s113489_ss987.txt,Wed Nov 28 15:34:16 2018,Wed Nov 28 15:34:34 2018,862.41,987,369643
youtube,../../data/youtube/rtim/live/inoutr/YO_k1000_r0,01_ap0,8_inoutr_v1_s113489_ss1183.txt,Wed Jan  9 14:09:01 2019,Wed Jan  9 14:09:19 2019,13.6373,1183,382536
youtube,../../data/youtube/rtim/live/inoutr/YO_k1000_r0,01_ap0,8_inoutr_v1_s113489_ss1183.txt,Wed Jan  9 14:30:06 2019,Wed Jan  9 14:30:23 2019,-699.032,1183,382549
youtube,../../data/youtube/rtim/live/inoutr/YO_k1000_r0,01_ap0,8_inoutr_v1_s113489_ss1183.txt,Wed Jan  9 14:36:16 2019,Wed Jan  9 14:36:33 2019,-696.935,1183,382551
youtube,../../data/youtube/rtim/live/inoutr/YO_k1000_r0,01_ap0,8_inoutr_v1_s113489_ss1183.txt,Wed Jan  9 15:01:37 2019,Wed Jan  9 15:01:54 2019,-702.781,1183,382535
youtube,../../data/youtube/rtim/live/inoutr/v1/YO_k1000_r0,01_ap0,8_inoutr_v1_s113489_ss1000.txt,Wed Jan 23 19:37:14 2019,Wed Jan 23 19:37:31 2019,12566.6,1000,369627
youtube,../../data/youtube/rtim/live/inoutr/v1/YO_k2000_r0,025_ap0,8_inoutr_v1_s113489_ss2000.txt,Thu Jan 24 10:16:50 2019,Thu Jan 24 10:17:10 2019,30865.4,2000,423651
youtube,../../data/youtube/rtim/live/inoutr/v1/YO_k3000_r0,06_ap0,8_inoutr_v1_s113489_ss3000.txt,Thu Jan 24 10:44:22 2019,Thu Jan 24 10:44:43 2019,48641.9,3000,454075
youtube,../../data/youtube/rtim/live/inoutr/v1/YO_k4000_r0,09_ap0,8_inoutr_v1_s113489_ss4000.txt,Thu Jan 24 11:10:50 2019,Thu Jan 24 11:11:13 2019,67031.5,4000,475689
youtube,../../data/youtube/rtim/live/inoutr/v1/YO_k5000_r0,2_ap0,8_inoutr_v1_s113489_ss5000.txt,Thu Jan 24 11:55:14 2019,Thu Jan 24 11:55:38 2019,84340.6,5000,490629
