seen,influence_threshold,user_index,ap, infScore, seed_size
11,1489.57,657449,0,1787.38,1
52,1486.14,3424,0,2772.71,2
58,1468.12,26084,0,1834.65,3
103,1460.04,662634,0,2131.13,4
105,1431.54,1071,3.47778e-05,24537,5
118,1417.88,883,0.000567859,1677.07,6
132,1417.77,38384,0.000606796,1532.74,7
137,1412.94,928,0.00012631,7200.25,8
143,1397.72,1210,0.00126382,1460.04,9
147,1396.76,362,0.00034146,13109.6,10
172,1394.53,645916,0.000548546,1784.67,11
202,1385.49,268336,0.000675676,1417.77,12
215,1385.34,1036,0.00133735,1396.76,13
231,1384.37,1190,0.000809061,3540.22,14
248,1383.72,516,0.00104639,2725.67,15
399,1372.53,3162,0.000468384,1954.93,16
416,1371.65,889,0.00288683,1616.56,17
424,1370.2,35660,0.000177281,10455.8,18
426,1364.5,403,0.00256016,1831.88,19
431,1352.78,280435,0.00142781,2521.28,20
463,1347.38,684215,0.000675219,1352.78,21
483,1345.32,108623,0.000408205,4370.35,22
542,1343.78,1489,0.00286064,2356.72,23
563,1338.58,105,0.00086001,9732.43,24
570,1337.39,106354,0.000946298,1924.43,25
577,1336.37,642861,0.000226155,8340.83,26
583,1335.58,643719,0.000714413,2624.09,27
612,1334.73,155431,0.000334225,2691.17,28
636,1330.66,722,0.00304955,1881.31,29
661,1329.73,115240,0.00102564,2635.59,30
670,1318.48,4541,0.00252445,1417.88,31
681,1313.41,2525,0.0022072,3382.65,32
685,1308.19,642490,0.00227953,3197.25,33
719,1296.88,805,0.0047653,1976.62,34
730,1279.76,646255,0.00107498,1767.64,35
733,1278.11,27543,0.000420168,1952.66,36
747,1261.1,1845,0.00114837,3837.39,37
782,1251.59,196,0.00475171,2001.28,38
816,1246.16,357530,0.000904364,2067.82,39
835,1241.37,254926,0.00195567,1397.72,40
838,1236.34,75543,0.00232626,1583.57,41
868,1229.7,807,0.000982881,5735.15,42
899,1228.74,62875,0.00184715,1945.53,43
919,1225.56,110104,0.00105708,2532.99,44
924,1217.92,20024,0.00052687,1801.85,45
950,1199.29,2844,0.00439974,1486.14,46
951,1197.79,2282,0.00171269,2060.83,47
964,1194.1,479,0.00281789,4009.7,48
984,1193.84,108601,0.00145068,2007.08,49
1002,1186.61,20363,0.00231347,2413.2,50
1019,1180.28,21,0.00200652,1916.31,51
1023,1171.88,94026,0.0031746,1955.91,52
1052,1167.05,20011,0.00272541,2098.36,53
1056,1166.79,1226,0.00477516,1199.29,54
1074,1159.24,672244,0.000514139,1817.28,55
1150,1147.48,1244,0.000494499,3630.09,56
1190,1144.16,642536,0.00135609,4182.73,57
1241,1138.64,4562,0.00455407,1159.24,58
1271,1137.75,1011428,0.00737834,2044.49,59
1307,1131.75,47763,0.0027391,1802.62,60
1319,1113.92,687,0.0045738,2317.75,61
1351,1107.4,27803,0.000939629,1936.6,62
1361,1099.35,2686,0.00163918,4335.36,63
1413,1095.77,482708,0.00102391,9289.15,64
1456,1092.3,167,0.00643861,1180.28,65
1500,1088.12,27836,0.00185271,4746.36,66
1510,1087.22,104683,0.00512327,1394.53,67
1533,1071.25,71075,0.00201072,1412.94,68
1570,1068.61,2316,0.00588234,1948.15,69
1572,1067.23,2782,0.00236453,2234.19,70
1596,1055.87,660238,0.000585823,1538.3,71
1625,1055.71,340,0.00485927,2342.03,72
1697,1052.97,645693,0.00201748,1336.37,73
1772,1052.34,3523,0.0134274,1308.19,74
1788,1046.49,2422,0.003314,1592.47,75
1805,1046.44,60085,0.00784546,1506.54,76
1815,1040.59,2538,0.00199521,2198.84,77
1948,1038.54,93539,0.0043124,1910.02,78
1951,1033.18,4935,0.00547007,1318.48,79
1977,1031.26,1490,0.00962738,2272.84,80
1999,1021.67,4613,0.0098789,1748.61,81
2020,1020.03,831,0.00236883,3989.1,82
2049,1016.64,642539,0.00438321,1523.18,83
2077,1013.06,69853,0.004363,1052.97,84
2220,1012.86,825,0.00604394,1722.99,85
2238,1012.53,1271,0.0127162,1335.58,86
2243,1010.44,684219,0.000902527,1067.23,87
2255,1008.87,1574,0.0127098,1038.54,88
2272,1008.77,1182,0.00610841,1866.54,89
2278,1001.57,77327,0.00492155,1431.54,90
2310,1000.45,209,0.0086956,2498.95,91
2322,999.77,17404,0.014717,1193.84,92
2332,997.027,2286,0.0132397,1171.88,93
2343,995.4,1273,0.00719767,1989.23,94
2371,994.084,33,0.00847453,1008.77,95
2392,993.429,1258,0.0206711,1251.59,96
2410,993.39,3,0.0111993,2634.84,97
2482,993.326,13024,0.00702491,1313.41,98
2500,992.341,1239,0.00729924,1166.79,99
2524,978.751,1001507,0,1384.37,100
2590,976.286,13567,0.0238193,1020.03,101
2599,974.881,38337,0.00951619,1642.53,102
2630,966.328,105477,0.00282336,2532.56,103
2656,961.122,644920,0.0338803,1055.71,104
2706,960.733,676602,0.00072372,2697.44,105
2770,960.422,280407,0.00258844,1013.06,106
2796,960.278,8000,0.0113787,1334.73,107
2905,957.59,3099,0.0166076,1838.11,108
2937,955.402,649853,0.00184247,1021.67,109
2939,954.807,23840,0.00457142,1278.11,110
2954,951.826,1368,0.00690844,1904.67,111
2987,951.275,880,0.0170997,1345.32,112
3000,949.814,44005,0.00352677,2721.87,113
3013,945.205,676429,0.00188679,1347.38,114
3043,941.486,3948,0.0124639,994.084,115
3073,935.957,11879,0.00112899,1702.42,116
3085,934.536,105327,0.00779723,1167.05,117
3089,933.185,694116,0.000987167,995.4,118
3109,931.907,469,0.0251319,1225.56,119
3120,931.199,44012,0.00469373,1884.32,120
3130,929.446,114445,0.000802568,1071.25,121
3132,929.158,3482,0.0139809,1338.58,122
3144,923.244,772,0.0101614,2609.06,123
3180,922.795,700,0.0280989,931.907,124
3237,922.323,2632,0.00525713,3760.87,125
3259,919.696,1069,0.0143068,1568.84,126
3280,915.997,110194,0.00176639,2169.47,127
3340,912.625,5995,0.00752887,1768.9,128
3351,911.201,20256,0.00381315,1468.12,129
3355,904.995,686673,0,1370.2,130
3375,904.956,402216,0.00671138,1228.74,131
3402,901.869,69931,0.00836378,912.625,132
3463,897.388,17342,0.00506115,1144.16,133
3527,891.643,8745,0.00626194,2526.61,134
3568,889.53,33541,0.0100463,1217.92,135
3581,888.135,103,0.0106071,2566.2,136
3717,887.701,1024,0.00619878,2174.14,137
3881,883.656,21137,0.00499545,2004.21,138
3894,875.831,1431,0.0056627,2646.51,139
3913,869.553,115673,0.00514882,2781.73,140
3967,865.558,3231,0.0107972,1113.92,141
3988,864.492,10843,0.0130783,887.701,142
3995,861.083,513,0.016798,911.201,143
4010,858.415,27792,0.0112456,1033.18,144
4016,857.251,3491,0.0135133,1046.49,145
4036,855.232,642782,0.0308776,919.696,146
4109,855.195,179149,0.00102041,922.323,147
4121,847.819,24739,0.00344036,847.819,148
4289,847.766,4221,0.00469042,1046.44,149
4360,847.434,2420,0.0231046,1330.66,150
4396,846.613,491,0.0202768,857.251,151
4466,843.688,3101,0.00295858,976.286,152
4508,842.925,802,0.00850934,3210.71,153
4552,841.639,383,0.00853153,2824.74,154
4601,840.249,71153,0.00453343,1261.1,155
4680,839.369,636156,0.00800911,840.249,156
4737,838.718,18172,0.0115918,1197.79,157
4747,832.299,21472,0.00856709,2104.56,158
4768,830.836,695405,0,960.278,159
4787,829.901,106990,0.00673021,830.836,160
4790,827.849,454,0.0430845,1000.45,161
4846,823.332,665215,0.00183936,1372.53,162
4913,821.665,1450,0.0259834,1137.75,163
4918,819.531,2548,0.0125572,1806.43,164
4951,815.095,1704,0.0342876,1012.86,165
5029,812.76,642509,0.00317586,1194.1,166
5061,811.445,622419,0.00877187,941.486,167
5072,806.582,616,0.0183428,1565.51,168
5124,802.83,4718,0.0137767,2816.85,169
5235,802.693,15152,0.0142855,951.826,170
5241,801.91,27801,0.00681087,2188.16,171
5248,800.626,77,0.0284377,1246.16,172
5266,797.266,3477,0.0200093,922.795,173
5293,796.621,401876,0.00728064,1241.37,174
5294,796.509,1185,0.0160068,1055.87,175
5313,795.153,27814,0.0132182,1535.21,176
5384,793.306,742,0.0269646,1052.34,177
5389,791.556,2673,0.00887943,2074.97,178
5416,787.021,1179,0.0242471,955.402,179
5483,783.666,4735,0.00595743,1087.22,180
5487,783.555,181087,0.00214477,897.388,181
5491,783.273,77607,0.00591423,945.205,182
5682,779.855,645647,0.00484554,791.556,183
5864,779.37,2661,0.00270361,1337.39,184
5891,778.645,20921,0.00271297,1743.5,185
5922,778.426,104534,0.00974651,1385.49,186
5935,776.173,86430,0.00967451,1001.57,187
5968,775.869,4897,0.00245549,779.37,188
6017,774.994,642838,0.00580045,815.095,189
6187,774.278,21170,0.0111823,2659.58,190
6189,773.622,104196,0,812.76,191
6226,769.932,640017,0.00215866,864.492,192
6285,769.807,647829,0.000803859,1236.34,193
6377,768.125,6429,0.0152875,993.326,194
6490,767.866,94297,0.0056609,1602.72,195
6598,767.024,37057,0.00353201,1099.35,196
6633,763.933,18858,0.00638296,1329.73,197
6648,763.735,3306,0.00355029,802.693,198
6670,762.424,1077021,0.00689652,992.341,199
6698,756.873,1983,0.003825,2003.46,200
6720,753.124,758957,0.000873362,1131.75,201
6801,751.246,93930,0.00713499,1585.98,202
6837,750.203,4889,0.0127324,960.422,203
6875,749.683,638610,0.00885276,1296.88,204
6884,749.509,4347,0.0165559,793.306,205
6906,745.442,21065,0.0123684,768.125,206
6942,744.566,9291,0.0284765,1147.48,207
7048,742.627,1243,0.0112588,933.185,208
7052,741.141,4955,0.00715561,823.332,209
7086,740.257,195547,0.0084951,767.866,210
7147,738.458,726,0.062074,1012.53,211
7151,736.495,310,0.023692,2413.07,212
7187,736.336,8386,0.0344115,923.244,213
7216,734.074,1012,0.0375794,1010.44,214
7344,732.261,3803,0.022062,842.925,215
7403,728.542,5693,0.0136859,997.027,216
7505,727.228,104136,0.00315315,2051.63,217
7750,725.8,104543,0.00847453,929.446,218
7770,722.315,649240,0.0241924,775.869,219
7787,720.144,8834,0.013767,742.627,220
7793,719.924,729,0.0499596,749.683,221
7854,718.995,2301,0.0463832,841.639,222
7878,718.218,8791,0.0253461,1138.64,223
7943,716.084,108611,0,904.956,224
7961,714.506,644577,0.0147926,978.751,225
7987,711.121,661664,0.00126316,2223.01,226
7991,710.397,636736,0.0157555,974.881,227
8037,710.208,697830,0.00238521,800.626,228
8069,709.821,874,0.0404568,806.582,229
8083,709.475,31842,0.0038666,993.429,230
8309,708.955,2134,0.0226363,839.369,231
8371,706.009,5701,0.0220542,829.901,232
8490,705.748,1259,0.0125054,1016.64,233
8506,704.428,4696,0.00938621,1229.7,234
8524,704.139,640858,0.00837691,1383.72,235
8538,702.733,661399,0.00820929,869.553,236
8800,701.91,643250,0.00628764,1821.16,237
8829,701.805,801,0.0291547,1186.61,238
8839,701.346,275,0.0284172,779.855,239
8849,699.526,657357,0.00223589,888.135,240
8946,696.186,9027,0.0109621,741.141,241
8966,693.138,527,0.0314404,801.91,242
9018,692.588,71,0.033423,846.613,243
9077,691.034,515983,0.020291,708.955,244
9099,690.139,1703,0.0354842,1095.77,245
9119,689.52,11809,0.0162315,821.665,246
9137,687.038,717,0.0389212,705.748,247
9140,686.999,4303,0.0316853,767.024,248
9172,686.845,406,0.0291436,915.997,249
9346,686.063,646289,0.0111939,1279.76,250
9394,685.924,3973,0.00878288,773.622,251
9497,684.902,7827,0.0194694,847.434,252
9581,684.652,1118,0.0485903,847.766,253
9738,684.203,6510,0.00634369,1657.76,254
